Date,Close
11/12/2013 16:00:00,34.03
11/13/2013 16:00:00,34.32
11/14/2013 16:00:00,34.23
11/15/2013 16:00:00,34.3
11/18/2013 16:00:00,34.17
11/19/2013 16:00:00,34.05
11/20/2013 16:00:00,33.94
11/21/2013 16:00:00,34.23
11/22/2013 16:00:00,34.16
11/25/2013 16:00:00,34.16
11/26/2013 16:00:00,34.28
11/27/2013 16:00:00,34.55
11/29/2013 16:00:00,34.69
12/2/2013 16:00:00,34.58
12/3/2013 16:00:00,34.66
12/4/2013 16:00:00,34.69
12/5/2013 16:00:00,34.58
12/6/2013 16:00:00,34.82
12/9/2013 16:00:00,34.93
12/10/2013 16:00:00,34.86
12/11/2013 16:00:00,34.54
12/12/2013 16:00:00,34.31
12/13/2013 16:00:00,34.2
12/16/2013 16:00:00,34.54
12/17/2013 16:00:00,34.53
12/18/2013 16:00:00,34.8
12/19/2013 16:00:00,34.86
12/20/2013 16:00:00,34.96
12/23/2013 16:00:00,35.42
12/24/2013 16:00:00,35.52
12/26/2013 16:00:00,35.61
12/27/2013 16:00:00,35.58
12/30/2013 16:00:00,35.51
12/31/2013 16:00:00,35.74
1/2/2014 16:00:00,35.39
1/3/2014 16:00:00,35.22
1/6/2014 16:00:00,35.16
1/7/2014 16:00:00,35.48
1/8/2014 16:00:00,35.48
1/9/2014 16:00:00,35.25
1/10/2014 16:00:00,35.32
1/13/2014 16:00:00,34.94
1/14/2014 16:00:00,35.53
1/15/2014 16:00:00,35.96
1/16/2014 16:00:00,35.95
1/17/2014 16:00:00,35.75
1/21/2014 16:00:00,35.93
1/22/2014 16:00:00,35.89
1/23/2014 16:00:00,35.82
1/24/2014 16:00:00,35.13
1/27/2014 16:00:00,34.8
1/28/2014 16:00:00,34.59
1/29/2014 16:00:00,34.32
1/30/2014 16:00:00,34.74
1/31/2014 16:00:00,34.82
2/3/2014 16:00:00,34.09
2/4/2014 16:00:00,34.22
2/5/2014 16:00:00,34.25
2/6/2014 16:00:00,34.63
2/7/2014 16:00:00,35.1
2/10/2014 16:00:00,35.17
2/11/2014 16:00:00,35.6
2/12/2014 16:00:00,35.74
2/13/2014 16:00:00,36
2/14/2014 16:00:00,36.07
2/18/2014 16:00:00,36.09
2/19/2014 16:00:00,35.97
2/20/2014 16:00:00,36.09
2/21/2014 16:00:00,35.95
2/24/2014 16:00:00,36.09
2/25/2014 16:00:00,35.99
2/26/2014 16:00:00,36.02
2/27/2014 16:00:00,36.31
2/28/2014 16:00:00,36.35
3/3/2014 16:00:00,35.96
3/4/2014 16:00:00,36.43
3/5/2014 16:00:00,36.48
3/6/2014 16:00:00,36.53
3/7/2014 16:00:00,36.42
3/10/2014 16:00:00,36.36
3/11/2014 16:00:00,36.28
3/12/2014 16:00:00,36.34
3/13/2014 16:00:00,35.85
3/14/2014 16:00:00,35.63
3/17/2014 16:00:00,36.05
3/18/2014 16:00:00,36.52
3/19/2014 16:00:00,36.37
3/20/2014 16:00:00,36.65
3/21/2014 16:00:00,36.31
3/24/2014 16:00:00,36.28
3/25/2014 16:00:00,36.5
3/26/2014 16:00:00,36.06
3/27/2014 16:00:00,35.93
3/28/2014 16:00:00,36.07
3/31/2014 16:00:00,36.35
4/1/2014 16:00:00,36.78
4/2/2014 16:00:00,36.8
4/3/2014 16:00:00,36.62
4/4/2014 16:00:00,35.92
4/7/2014 16:00:00,35.64
4/8/2014 16:00:00,35.96
4/9/2014 16:00:00,36.44
4/10/2014 16:00:00,35.6
4/11/2014 16:00:00,35.2
4/14/2014 16:00:00,35.55
4/15/2014 16:00:00,35.73
4/16/2014 16:00:00,36.08
4/17/2014 16:00:00,36.03
4/21/2014 16:00:00,36.17
4/22/2014 16:00:00,36.32
4/23/2014 16:00:00,35.93
4/24/2014 16:00:00,36.21
4/25/2014 16:00:00,35.75
4/28/2014 16:00:00,36.09
4/29/2014 16:00:00,36.34
4/30/2014 16:00:00,36.45
5/1/2014 16:00:00,36.49
5/2/2014 16:00:00,36.39
5/5/2014 16:00:00,36.58
5/6/2014 16:00:00,36.17
5/7/2014 16:00:00,36.19
5/8/2014 16:00:00,36.29
5/9/2014 16:00:00,36.33
5/12/2014 16:00:00,36.82
5/13/2014 16:00:00,36.84
5/14/2014 16:00:00,36.67
5/15/2014 16:00:00,36.45
5/16/2014 16:00:00,36.68
5/19/2014 16:00:00,36.92
5/20/2014 16:00:00,36.71
5/21/2014 16:00:00,36.96
5/22/2014 16:00:00,37.03
5/23/2014 16:00:00,37.34
5/27/2014 16:00:00,37.66
5/28/2014 16:00:00,37.56
5/29/2014 16:00:00,37.78
5/30/2014 16:00:00,37.82
6/2/2014 16:00:00,37.76
6/3/2014 16:00:00,37.7
6/4/2014 16:00:00,37.77
6/5/2014 16:00:00,38.02
6/6/2014 16:00:00,38.19
6/9/2014 16:00:00,38.31
6/10/2014 16:00:00,38.33
6/11/2014 16:00:00,38.24
6/12/2014 16:00:00,37.91
6/13/2014 16:00:00,38.13
6/16/2014 16:00:00,38.13
6/17/2014 16:00:00,38.22
6/18/2014 16:00:00,38.42
6/19/2014 16:00:00,38.35
6/20/2014 16:00:00,38.09
6/23/2014 16:00:00,38.2
6/24/2014 16:00:00,38
6/25/2014 16:00:00,38.15
6/26/2014 16:00:00,38.11
6/27/2014 16:00:00,38.34
6/30/2014 16:00:00,38.35
7/1/2014 16:00:00,38.74
7/2/2014 16:00:00,38.78
7/3/2014 16:00:00,38.95
7/7/2014 16:00:00,38.99
7/8/2014 16:00:00,38.64
7/9/2014 16:00:00,38.83
7/10/2014 16:00:00,38.72
7/11/2014 16:00:00,38.92
7/14/2014 16:00:00,39.2
7/15/2014 16:00:00,39.13
7/16/2014 16:00:00,39.49
7/17/2014 16:00:00,38.98
7/18/2014 16:00:00,39.45
7/21/2014 16:00:00,39.4
7/22/2014 16:00:00,39.73
7/23/2014 16:00:00,39.8
7/24/2014 16:00:00,39.77
7/25/2014 16:00:00,39.72
7/28/2014 16:00:00,39.79
7/29/2014 16:00:00,39.71
7/30/2014 16:00:00,39.75
7/31/2014 16:00:00,39
8/1/2014 16:00:00,38.79
8/4/2014 16:00:00,39.07
8/5/2014 16:00:00,38.7
8/6/2014 16:00:00,38.58
8/7/2014 16:00:00,38.42
8/8/2014 16:00:00,38.67
8/11/2014 16:00:00,38.86
8/12/2014 16:00:00,38.84
8/13/2014 16:00:00,39.22
8/14/2014 16:00:00,39.29
8/15/2014 16:00:00,39.29
8/18/2014 16:00:00,39.66
8/19/2014 16:00:00,39.91
8/20/2014 16:00:00,39.91
8/21/2014 16:00:00,40.1
8/22/2014 16:00:00,40.11
8/25/2014 16:00:00,40.15
8/26/2014 16:00:00,40.17
8/27/2014 16:00:00,40.16
8/28/2014 16:00:00,40.1
8/29/2014 16:00:00,40.28
9/2/2014 16:00:00,40.29
9/3/2014 16:00:00,40.07
9/4/2014 16:00:00,40.05
9/5/2014 16:00:00,40.29
9/8/2014 16:00:00,40.35
9/9/2014 16:00:00,40.06
9/10/2014 16:00:00,40.3
9/11/2014 16:00:00,40.39
9/12/2014 16:00:00,40.22
9/15/2014 16:00:00,39.98
9/16/2014 16:00:00,40.28
9/17/2014 16:00:00,40.36
9/18/2014 16:00:00,40.6
9/19/2014 16:00:00,40.34
9/22/2014 16:00:00,40.07
9/23/2014 16:00:00,39.98
9/24/2014 16:00:00,40.24
9/25/2014 16:00:00,39.36
9/26/2014 16:00:00,39.79
9/29/2014 16:00:00,39.78
9/30/2014 16:00:00,39.9
10/1/2014 16:00:00,39.28
10/2/2014 16:00:00,39.26
10/3/2014 16:00:00,39.58
10/6/2014 16:00:00,39.59
10/7/2014 16:00:00,38.97
10/8/2014 16:00:00,39.71
10/9/2014 16:00:00,39.05
10/10/2014 16:00:00,38.05
10/13/2014 16:00:00,37.63
10/14/2014 16:00:00,37.69
10/15/2014 16:00:00,37.43
10/16/2014 16:00:00,37.21
10/17/2014 16:00:00,37.65
10/20/2014 16:00:00,37.92
10/21/2014 16:00:00,38.66
10/22/2014 16:00:00,38.48
10/23/2014 16:00:00,38.91
10/24/2014 16:00:00,39.25
10/27/2014 16:00:00,39.29
10/28/2014 16:00:00,39.83
10/29/2014 16:00:00,39.79
10/30/2014 16:00:00,39.92
10/31/2014 16:00:00,40.54
11/3/2014 16:00:00,40.71
11/4/2014 16:00:00,40.7
11/5/2014 16:00:00,40.81
11/6/2014 16:00:00,40.79
11/7/2014 16:00:00,40.84
11/10/2014 16:00:00,40.95
11/11/2014 16:00:00,40.97
11/12/2014 16:00:00,41.1
11/13/2014 16:00:00,41.32
11/14/2014 16:00:00,41.61
11/17/2014 16:00:00,41.53
11/18/2014 16:00:00,41.67
11/19/2014 16:00:00,41.4
11/20/2014 16:00:00,41.61
11/21/2014 16:00:00,41.67
11/24/2014 16:00:00,41.89
11/25/2014 16:00:00,41.91
11/26/2014 16:00:00,42.29
11/28/2014 16:00:00,42.49
12/1/2014 16:00:00,42.01
12/2/2014 16:00:00,42.02
12/3/2014 16:00:00,42.17
12/4/2014 16:00:00,42.17
12/5/2014 16:00:00,42.12
12/8/2014 16:00:00,41.69
12/9/2014 16:00:00,41.68
12/10/2014 16:00:00,41.05
12/11/2014 16:00:00,41.23
12/12/2014 16:00:00,40.62
12/15/2014 16:00:00,40.37
12/16/2014 16:00:00,39.83
12/17/2014 16:00:00,40.58
12/18/2014 16:00:00,41.74
12/19/2014 16:00:00,41.57
12/22/2014 16:00:00,42.07
12/23/2014 16:00:00,42.18
12/24/2014 16:00:00,42.14
12/26/2014 16:00:00,42.32
12/29/2014 16:00:00,42.11
12/30/2014 16:00:00,41.81
12/31/2014 16:00:00,41.35
1/2/2015 16:00:00,41.27
1/5/2015 16:00:00,40.64
1/6/2015 16:00:00,40.15
1/7/2015 16:00:00,40.49
1/8/2015 16:00:00,41.38
1/9/2015 16:00:00,41.25
1/12/2015 16:00:00,40.77
1/13/2015 16:00:00,40.74
1/14/2015 16:00:00,40.51
1/15/2015 16:00:00,39.99
1/16/2015 16:00:00,40.38
1/20/2015 16:00:00,40.72
1/21/2015 16:00:00,40.79
1/22/2015 16:00:00,41.46
1/23/2015 16:00:00,41.45
1/26/2015 16:00:00,41.28
1/27/2015 16:00:00,40.09
1/28/2015 16:00:00,40.02
1/29/2015 16:00:00,40.4
1/30/2015 16:00:00,39.9
2/2/2015 16:00:00,40.31
2/3/2015 16:00:00,40.77
2/4/2015 16:00:00,40.85
2/5/2015 16:00:00,41.23
2/6/2015 16:00:00,41.1
2/9/2015 16:00:00,41.04
2/10/2015 16:00:00,41.65
2/11/2015 16:00:00,41.81
2/12/2015 16:00:00,42.38
2/13/2015 16:00:00,42.65
2/17/2015 16:00:00,42.67
2/18/2015 16:00:00,42.71
2/19/2015 16:00:00,42.86
2/20/2015 16:00:00,43.08
2/23/2015 16:00:00,43.11
2/24/2015 16:00:00,43.24
2/25/2015 16:00:00,42.97
2/26/2015 16:00:00,43.24
2/27/2015 16:00:00,43.09
3/2/2015 16:00:00,43.43
3/3/2015 16:00:00,43.14
3/4/2015 16:00:00,42.97
3/5/2015 16:00:00,42.92
3/6/2015 16:00:00,42.39
3/9/2015 16:00:00,42.59
3/10/2015 16:00:00,41.72
3/11/2015 16:00:00,41.45
3/12/2015 16:00:00,41.72
3/13/2015 16:00:00,41.49
3/16/2015 16:00:00,41.98
3/17/2015 16:00:00,41.99
3/18/2015 16:00:00,42.56
3/19/2015 16:00:00,42.44
3/20/2015 16:00:00,42.54
3/23/2015 16:00:00,42.54
3/24/2015 16:00:00,42.4
3/25/2015 16:00:00,41.31
3/26/2015 16:00:00,41.34
3/27/2015 16:00:00,41.37
3/30/2015 16:00:00,41.87
3/31/2015 16:00:00,41.44
4/1/2015 16:00:00,41.38
4/2/2015 16:00:00,41.37
4/6/2015 16:00:00,41.77
4/7/2015 16:00:00,41.68
4/8/2015 16:00:00,41.81
4/9/2015 16:00:00,41.92
4/10/2015 16:00:00,42.08
4/13/2015 16:00:00,41.96
4/14/2015 16:00:00,41.83
4/15/2015 16:00:00,42.2
4/16/2015 16:00:00,42.05
4/17/2015 16:00:00,41.47
4/20/2015 16:00:00,42.18
4/21/2015 16:00:00,42.16
4/22/2015 16:00:00,42.59
4/23/2015 16:00:00,42.76
4/24/2015 16:00:00,43.13
4/27/2015 16:00:00,43.25
4/28/2015 16:00:00,43.39
4/29/2015 16:00:00,43.18
4/30/2015 16:00:00,42.58
5/1/2015 16:00:00,43.1
5/4/2015 16:00:00,43.14
5/5/2015 16:00:00,42.47
5/6/2015 16:00:00,42.11
5/7/2015 16:00:00,42.42
5/8/2015 16:00:00,43.03
5/11/2015 16:00:00,42.81
5/12/2015 16:00:00,42.58
5/13/2015 16:00:00,42.76
5/14/2015 16:00:00,43.45
5/15/2015 16:00:00,43.31
5/18/2015 16:00:00,43.52
5/19/2015 16:00:00,43.41
5/20/2015 16:00:00,43.44
5/21/2015 16:00:00,43.63
5/22/2015 16:00:00,43.6
5/26/2015 16:00:00,42.97
5/27/2015 16:00:00,43.78
5/28/2015 16:00:00,43.69
5/29/2015 16:00:00,43.37
6/1/2015 16:00:00,43.49
6/2/2015 16:00:00,43.4
6/3/2015 16:00:00,43.49
6/4/2015 16:00:00,43.09
6/5/2015 16:00:00,42.95
6/8/2015 16:00:00,42.47
6/9/2015 16:00:00,42.37
6/10/2015 16:00:00,43.03
6/11/2015 16:00:00,43.05
6/12/2015 16:00:00,42.67
6/15/2015 16:00:00,42.41
6/16/2015 16:00:00,42.69
6/17/2015 16:00:00,42.71
6/18/2015 16:00:00,43.09
6/19/2015 16:00:00,42.54
6/22/2015 16:00:00,42.89
6/23/2015 16:00:00,42.92
6/24/2015 16:00:00,42.72
6/25/2015 16:00:00,42.62
6/26/2015 16:00:00,42.26
6/29/2015 16:00:00,41.36
6/30/2015 16:00:00,41.4
7/1/2015 16:00:00,41.68
7/2/2015 16:00:00,41.74
7/6/2015 16:00:00,41.57
7/7/2015 16:00:00,41.63
7/8/2015 16:00:00,40.95
7/9/2015 16:00:00,40.79
7/10/2015 16:00:00,41.44
7/13/2015 16:00:00,42.07
7/14/2015 16:00:00,42.23
7/15/2015 16:00:00,42.24
7/16/2015 16:00:00,42.78
7/17/2015 16:00:00,43.44
7/20/2015 16:00:00,43.67
7/21/2015 16:00:00,43.38
7/22/2015 16:00:00,42.68
7/23/2015 16:00:00,42.59
7/24/2015 16:00:00,42.36
7/27/2015 16:00:00,41.98
7/28/2015 16:00:00,42.36
7/29/2015 16:00:00,42.64
7/30/2015 16:00:00,42.72
7/31/2015 16:00:00,42.58
8/3/2015 16:00:00,42.35
8/4/2015 16:00:00,42.1
8/5/2015 16:00:00,42.51
8/6/2015 16:00:00,42.09
8/7/2015 16:00:00,42.12
8/10/2015 16:00:00,42.78
8/11/2015 16:00:00,42.14
8/12/2015 16:00:00,42.33
8/13/2015 16:00:00,42.21
8/14/2015 16:00:00,42.42
8/17/2015 16:00:00,42.66
8/18/2015 16:00:00,42.44
8/19/2015 16:00:00,42.16
8/20/2015 16:00:00,41.13
8/21/2015 16:00:00,39.56
8/24/2015 16:00:00,38.14
8/25/2015 16:00:00,37.7
8/26/2015 16:00:00,39.6
8/27/2015 16:00:00,40.52
8/28/2015 16:00:00,40.6
8/31/2015 16:00:00,40.23
9/1/2015 16:00:00,38.94
9/2/2015 16:00:00,39.88
9/3/2015 16:00:00,39.91
9/4/2015 16:00:00,39.3
9/8/2015 16:00:00,40.4
9/9/2015 16:00:00,39.87
9/10/2015 16:00:00,40.27
9/11/2015 16:00:00,40.46
9/14/2015 16:00:00,40.36
9/15/2015 16:00:00,40.88
9/16/2015 16:00:00,41.05
9/17/2015 16:00:00,40.77
9/18/2015 16:00:00,40.06
9/21/2015 16:00:00,40.46
9/22/2015 16:00:00,39.78
9/23/2015 16:00:00,39.88
9/24/2015 16:00:00,39.88
9/25/2015 16:00:00,39.81
9/28/2015 16:00:00,38.9
9/29/2015 16:00:00,38.73
9/30/2015 16:00:00,39.5
10/1/2015 16:00:00,39.52
10/2/2015 16:00:00,40.08
10/5/2015 16:00:00,40.87
10/6/2015 16:00:00,40.92
10/7/2015 16:00:00,41.11
10/8/2015 16:00:00,41.3
10/9/2015 16:00:00,41.48
10/12/2015 16:00:00,41.53
10/13/2015 16:00:00,41.44
10/14/2015 16:00:00,41.36
10/15/2015 16:00:00,41.89
10/16/2015 16:00:00,41.97
10/19/2015 16:00:00,42.13
10/20/2015 16:00:00,42.02
10/21/2015 16:00:00,41.7
10/22/2015 16:00:00,42.64
10/23/2015 16:00:00,43.83
10/26/2015 16:00:00,43.66
10/27/2015 16:00:00,43.41
10/28/2015 16:00:00,44.06
10/29/2015 16:00:00,43.94
10/30/2015 16:00:00,43.65
11/2/2015 16:00:00,44.04
11/3/2015 16:00:00,44.27
11/4/2015 16:00:00,44.32
11/5/2015 16:00:00,44.19
11/6/2015 16:00:00,44.34
11/9/2015 16:00:00,43.91
11/10/2015 16:00:00,43.62
11/11/2015 16:00:00,43.6
11/12/2015 16:00:00,43.22
11/13/2015 16:00:00,42.37
11/16/2015 16:00:00,43.02
11/17/2015 16:00:00,43.03
11/18/2015 16:00:00,43.68
11/19/2015 16:00:00,43.88
11/20/2015 16:00:00,44.2
11/23/2015 16:00:00,43.94
11/24/2015 16:00:00,43.95
11/25/2015 16:00:00,43.81
11/27/2015 16:00:00,43.91
11/30/2015 16:00:00,43.96
12/1/2015 16:00:00,44.35
12/2/2015 16:00:00,44.07
12/3/2015 16:00:00,43.5
12/4/2015 16:00:00,44.57
12/7/2015 16:00:00,44.35
12/8/2015 16:00:00,44.24
12/9/2015 16:00:00,43.59
12/10/2015 16:00:00,43.71
12/11/2015 16:00:00,42.8
12/14/2015 16:00:00,43.13
12/15/2015 16:00:00,43.32
12/16/2015 16:00:00,43.91
12/17/2015 16:00:00,43.22
12/18/2015 16:00:00,42.17
12/21/2015 16:00:00,42.6
12/22/2015 16:00:00,42.91
12/23/2015 16:00:00,43.27
12/24/2015 16:00:00,43.25
12/28/2015 16:00:00,43.22
12/29/2015 16:00:00,43.81
12/30/2015 16:00:00,43.44
12/31/2015 16:00:00,42.83
1/4/2016 16:00:00,42.27
1/5/2016 16:00:00,42.16
1/6/2016 16:00:00,41.64
1/7/2016 16:00:00,40.41
1/8/2016 16:00:00,40.09
1/11/2016 16:00:00,40.35
1/12/2016 16:00:00,40.83
1/13/2016 16:00:00,39.73
1/14/2016 16:00:00,40.48
1/15/2016 16:00:00,39.34
1/19/2016 16:00:00,39.38
1/20/2016 16:00:00,39.07
1/21/2016 16:00:00,39.29
1/22/2016 16:00:00,40.38
1/25/2016 16:00:00,39.91
1/26/2016 16:00:00,40.3
1/27/2016 16:00:00,39.47
1/28/2016 16:00:00,39.98
1/29/2016 16:00:00,41.24
2/1/2016 16:00:00,41.39
2/2/2016 16:00:00,40.65
2/3/2016 16:00:00,40.6
2/4/2016 16:00:00,40.64
2/5/2016 16:00:00,39.5
2/8/2016 16:00:00,38.93
2/9/2016 16:00:00,38.75
2/10/2016 16:00:00,38.83
2/11/2016 16:00:00,38.73
2/12/2016 16:00:00,39.27
2/16/2016 16:00:00,39.97
2/17/2016 16:00:00,40.79
2/18/2016 16:00:00,40.63
2/19/2016 16:00:00,40.66
2/22/2016 16:00:00,41.2
2/23/2016 16:00:00,40.55
2/24/2016 16:00:00,40.86
2/25/2016 16:00:00,41.37
2/26/2016 16:00:00,41.26
2/29/2016 16:00:00,40.97
3/1/2016 16:00:00,42.19
3/2/2016 16:00:00,42.31
3/3/2016 16:00:00,42.31
3/4/2016 16:00:00,42.42
3/7/2016 16:00:00,42.16
3/8/2016 16:00:00,41.9
3/9/2016 16:00:00,42.26
3/10/2016 16:00:00,42.22
3/11/2016 16:00:00,42.87
3/14/2016 16:00:00,42.92
3/15/2016 16:00:00,43.08
3/16/2016 16:00:00,43.58
3/17/2016 16:00:00,43.74
3/18/2016 16:00:00,43.59
3/21/2016 16:00:00,43.74
3/22/2016 16:00:00,43.75
3/23/2016 16:00:00,43.5
3/24/2016 16:00:00,43.62
3/28/2016 16:00:00,43.51
3/29/2016 16:00:00,44.19
3/30/2016 16:00:00,44.45
3/31/2016 16:00:00,44.36
4/1/2016 16:00:00,44.7
4/4/2016 16:00:00,44.53
4/5/2016 16:00:00,44.1
4/6/2016 16:00:00,44.53
4/7/2016 16:00:00,43.89
4/8/2016 16:00:00,43.89
4/11/2016 16:00:00,43.77
4/12/2016 16:00:00,44.07
4/13/2016 16:00:00,44.52
4/14/2016 16:00:00,44.51
4/15/2016 16:00:00,44.34
4/18/2016 16:00:00,44.53
4/19/2016 16:00:00,44.28
4/20/2016 16:00:00,44.37
4/21/2016 16:00:00,44.21
4/22/2016 16:00:00,43.44
4/25/2016 16:00:00,43.45
4/26/2016 16:00:00,43.24
4/27/2016 16:00:00,43.04
4/28/2016 16:00:00,42.5
4/29/2016 16:00:00,42.13
5/2/2016 16:00:00,42.44
5/3/2016 16:00:00,42.05
5/4/2016 16:00:00,41.92
5/5/2016 16:00:00,41.94
5/6/2016 16:00:00,42.25
5/9/2016 16:00:00,42.25
5/10/2016 16:00:00,42.8
5/11/2016 16:00:00,42.49
5/12/2016 16:00:00,42.37
5/13/2016 16:00:00,42.21
5/16/2016 16:00:00,42.8
5/17/2016 16:00:00,42.37
5/18/2016 16:00:00,42.45
5/19/2016 16:00:00,42.22
5/20/2016 16:00:00,42.73
5/23/2016 16:00:00,42.65
5/24/2016 16:00:00,43.45
5/25/2016 16:00:00,43.75
5/26/2016 16:00:00,43.89
5/27/2016 16:00:00,44.1
5/31/2016 16:00:00,44.19
6/1/2016 16:00:00,44.08
6/2/2016 16:00:00,44.04
6/3/2016 16:00:00,43.94
6/6/2016 16:00:00,44.02
6/7/2016 16:00:00,44.2
6/8/2016 16:00:00,44.29
